BARCODE,ASSET DESCRIPTION,SERIAL NO,CATEGORY_1,CATEGORY_2,CATEGORY_3,CATEGORY_4,CATEGORY_5,USAGE_YES/NO,REPUNIT_1,REPUNIT_2,LOCATION_1,LOCATION_2,LOCATION_3,BUILDING,FLOOR NUMBER,ROOM NUMBER,VERIFICATION DATE,DUPLICATE BARCODE,ASSET CONDITION - 30 JUNE 2012,ASSET CONDITION - 30 JUNE 2013,RESPONSIBLE PERSON,LEASED,VIN NUMBER,START LAT,START LONG,STREET NAME
00832,TRUCK NISSAN DIESEL WATER TANKER,BJV955NC,OTHER ASSETS,TRANSPORT ASSETS,BJV955NC,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,GOOD,,WORKSHOP,NO,,,,
00833,FIRE FIGTHING WATERPUMP,,OTHER ASSETS,MACHINERY AND EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,ROADS STORE,,,R0124,,,GOOD,,ROADS STORE,NO,,,,
00834,TRAILER TANKER,,OTHER ASSETS,TRANSPORT ASSETS,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,GOOD,,WORKSHOP,NO,,,,
00835,GRADER,BJC181NC,OTHER ASSETS,MACHINERY AND EQUIPMENT,120G,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0116,,,FAIR,,MACHINE GRADER,NO,,,,
00836,TRAILER COMPRESSOR,,OTHER ASSETS,TRANSPORT ASSETS,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,SCRAP,,WORKSHOP,NO,,,,
00838,TRUCK NISSAN - DIESEL VD35,BSP651NC,OTHER ASSETS,TRANSPORT ASSETS,BSP 651NC,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0052,,,FAIR,,TRUCK NISSAN,NO,,,,
00839,LADDER,,OTHER ASSETS,MACHINERY AND EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,ELECTRICAL STORE,,,R0051,,,FAIR,,ELECTRICAL STORE,NO,,,,
00840,LDV TOYOTA HILUX 2.4 DIESEL,BGV073NC,OTHER ASSETS,TRANSPORT ASSETS,BGV 073NC,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0117,,,POOR,,LDV TOYOTA HILUX 2.4D,NO,,,,
00841,TRUCK MERCEDES BENZ,,OTHER ASSETS,TRANSPORT ASSETS,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,SCRAP,,WORKSHOP,NO,,,,
00842,ROLLER BOMAG,,OTHER ASSETS,MACHINERY AND EQUIPMENT,STAMPEDE ROLLER R60/50A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,ROADS STORE,,,R0124,,,GOOD,,ROADS STORE,NO,,,,
00847,MACHINE PRESS BEARING,,OTHER ASSETS,MACHINERY AND EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,FAIR,,WORKSHOP,NO,,,,
00848,MACHINE DRILL HAND,,OTHER ASSETS,MACHINERY AND EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,VERY GOOD,,WORKSHOP,NO,,,,
00849,CUPBOARD TOOLS,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,FAIR,,WORKSHOP,NO,,,,
00850,MACHINE DRILL HAND,,OTHER ASSETS,MACHINERY AND EQUIPMENT,PB 700-2RES,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,FAIR,,WORKSHOP,NO,,,,
00851,MACHINE GRINDER BENCH,,OTHER ASSETS,MACHINERY AND EQUIPMENT,2850,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,FAIR,,WORKSHOP,NO,,,,
00852,MACHINE COMPRESSOR,,OTHER ASSETS,MACHINERY AND EQUIPMENT,23172851,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,FAIR,,WORKSHOP,NO,,,,
00853,MACHINE DRILL PRESS,,OTHER ASSETS,MACHINERY AND EQUIPMENT,100,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,VERY GOOD,,WORKSHOP,NO,,,,
00855,LADDER ALLUMINIUM,,OTHER ASSETS,MACHINERY AND EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,ELECTRICAL STORE,,,R0051,,,POOR,,ELECTRICAL STORE,NO,,,,
00859,MACHINE WELDER,,OTHER ASSETS,MACHINERY AND EQUIPMENT,4056362,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,FAIR,,WORKSHOP,NO,,,,
00860,MACHINE CLEANING HIGH PRESSURE,,OTHER ASSETS,MACHINERY AND EQUIPMENT,ALTO NEPTUNE 3,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,FAIR,,WORKSHOP,NO,,,,
00861,MACHINE LATHE,,OTHER ASSETS,MACHINERY AND EQUIPMENT,KN67,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,FAIR,,WORKSHOP,NO,,,,
00862,GENERATOR,,OTHER ASSETS,MACHINERY AND EQUIPMENT,GC16050,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,ELECTRICAL STORE,,,R0201,,,FAIR,,ELECTRICAL STORE,NO,,,,
00863,LDV NISSAN 2400 LWB,,OTHER ASSETS,TRANSPORT ASSETS,1 TONNER2.5 DIESEL,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0122,,,FAIR,,LDV NISSAN 1TONNER,NO,,,,
00864,LDV FORD RANGER,,OTHER ASSETS,TRANSPORT ASSETS,RANGER,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0104,,,GOOD,,LDV FORD RANGER,NO,,,,
00865,LDV ISUZU - KB280,BKY190NC,OTHER ASSETS,TRANSPORT ASSETS,BKY 190NC,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0119,,,FAIR,,LDV ISUZU KB280,NO,,,,
00866,LAWNMOWER PETROL,,OTHER ASSETS,MACHINERY AND EQUIPMENT,EH41,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,FAIR,,WORKSHOP,NO,,,,
00867,MACHINE LAWNMOWER PETROL SIT- ON,,OTHER ASSETS,MACHINERY AND EQUIPMENT,700,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,PARKS STORE ROOM,,,R0047,,,GOOD,,PARKS STORE ROOM,NO,,,,
00868,CABINET FILING STEEL 4 DRAWER,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00869,TABLE WOOD,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00870,CABINET FILING STEEL 4 DRAWER,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TESTING STATION,,,R0048,,,GOOD,,TESTING STATION,NO,,,,
00871,CUPBOARD STATIONERY STEEL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00872,CHAIR MID BACK SWIVEL TILT,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00873,CUPBOARD STATIONERY STEEL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00874,COMPUTER CPU,,OTHER ASSETS,COMPUTER EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,GOOD,,REGISTATION TRAFFIC,NO,,,,
00875,CHAIR MID BACK SWIVEL TILT,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00876,COMPUTER MONITOR,,OTHER ASSETS,COMPUTER EQUIPMENT,104S,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00877,SAFE,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00878,CABINET FILING STEEL 4 DRAWER,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00879,CABINET OPTIPLAN 5 DRAWER,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00880,CABINET FILING STEEL 4 DRAWER,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00881,CHAIR WOOD,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TESTING STATION,,,R0046,,,FAIR,,EYE TESTING ROOM,NO,,,,
00883,DESK SINGLE PEDESTAL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,GOOD,,REGISTATION TRAFFIC,NO,,,,
00884,HEATER,,OTHER ASSETS,MACHINERY AND EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,FAIR,,WORKSHOP,NO,,,,
00886,CHAIR MID BACK SWIVEL TILT,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00887,TABLE WOOD,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00888,RACK PIGEONHOLE,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00889,UNINTERRUPTED POWER SUPPLY UNIT,,OTHER ASSETS,COMPUTER EQUIPMENT,POWERWARE PRISTIGE,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TESTING STATION,,,R0048,,,FAIR,,TESTING STATION,NO,,,,
00890,UNINTERRUPTED POWER SUPPLY UNIT,,OTHER ASSETS,COMPUTER EQUIPMENT,POWERWARE PRISTIGE,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TESTING STATION,,,R0048,,,FAIR,,TESTING STATION,NO,,,,
00891,TABLE WOOD WITH STEEL LEGS,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TESTING STATION,,,R0046,,,GOOD,,EYE TESTING ROOM,NO,,,,
00892,CHAIR WOOD,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,FAIR,,WORKSHOP,NO,,,,
00893,CUPBOARD STATIONERY STEEL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,GOOD,,REGISTATION TRAFFIC,NO,,,,
00894,CHAIR WOOD,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00895,COMPUTER MONITOR,,OTHER ASSETS,COMPUTER EQUIPMENT,CRYSTAL VIEW 5ELR,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,GOOD,,REGISTATION TRAFFIC,NO,,,,
00897,MACHINE FACSIMILE/COPIER/PRINTER COMBO,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,LASERJET 3030,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,GOOD,,REGISTATION TRAFFIC,NO,,,,
00898,CHAIR HIGH BACK SWIVEL TILT,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TESTING STATION,,,R0048,,,SCRAP,,TESTING STATION,NO,,,,
00899,DESK DOUBLE PEDESTAL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TESTING STATION,,,R0048,,,POOR,,TESTING STATION,NO,,,,
00900,CUPBOARD STATIONERY STEEL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00901,CUPBOARD WOOD 2 DOOR,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,GOOD,,REGISTATION TRAFFIC,NO,,,,
00902,CAR FORD IKON 1600,BRN393NC,OTHER ASSETS,TRANSPORT ASSETS,BRN 393NC,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0125,,,GOOD,,FORD IKON 1600,NO,,,,
00903,CUPBOARD STATIONERY STEEL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,POOR,,WORKSHOP,NO,,,,
00904,CUPBOARD STATIONERY STEEL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0040,,,FAIR,,OCKHUIS MS B,NO,,,,
00905,SAFE,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TRAFFIC SECTION,,,R0045,,,FAIR,,REGISTATION TRAFFIC,NO,,,,
00906,COMPUTER MONITOR,,OTHER ASSETS,COMPUTER EQUIPMENT,RECTRON,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0037,,,FAIR,,VACANT,NO,,,,
00907,COMPUTER MONITOR,,OTHER ASSETS,COMPUTER EQUIPMENT,1770,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENVALE,CASH HALL,,,R0033,,,GOOD,,CASH HALL WARRENVALE,NO,,,,
00908,COMPUTER CPU,,OTHER ASSETS,COMPUTER EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0039,,,POOR,,MOTHUSIMANG S,NO,,,,
00909,HEATER,,OTHER ASSETS,MACHINERY AND EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0040,,,GOOD,,OCKHUIS MS B,NO,,,,
00910,STAND COMPUTER,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0040,,,FAIR,,OCKHUIS MS B,NO,,,,
00911,CHAIR MID BACK,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,PARKS STORE ROOM,,,R0047,,,FAIR,,PARKS STORE ROOM,NO,,,,
00912,CHAIR WOOD,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,PARKS STORE ROOM,,,R0047,,,FAIR,,PARKS STORE ROOM,NO,,,,
00913,TROLLEY FILE,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,PARKS STORE ROOM,,,R0047,,,FAIR,,PARKS STORE ROOM,NO,,,,
00914,CHAIR HIGH BACK SWIVEL TILT,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,PARKS STORE ROOM,,,R0047,,,FAIR,,PARKS STORE ROOM,NO,,,,
00915,DESK DOUBLE PEDESTAL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,PARKS STORE ROOM,,,R0047,,,FAIR,,PARKS STORE ROOM,NO,,,,
00916,LAWNMOWER PETROL,,OTHER ASSETS,MACHINERY AND EQUIPMENT,ROTARY 750,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,PARKS STORE ROOM,,,R0047,,,GOOD,,PARKS STORE ROOM,NO,,,,
00917,LAWNMOWER PETROL,,OTHER ASSETS,MACHINERY AND EQUIPMENT,SUBARU 13.5,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,WORKSHOP,,,R0044,,,FAIR,,WORKSHOP,NO,,,,
00918,MIXER CONCRETE,,OTHER ASSETS,MACHINERY AND EQUIPMENT,BM 360/175L,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,ROADS STORE,,,R0124,,,GOOD,,ROADS STORE,NO,,,,
00919,MACHINE COMPACTOR PLATE,,OTHER ASSETS,MACHINERY AND EQUIPMENT,8.5,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,ROADS STORE,,,R0124,,,GOOD,,ROADS STORE,NO,,,,
00920,FIRE FIGTHING WATERPUMP,,OTHER ASSETS,MACHINERY AND EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,ROADS STORE,,,R0124,,,GOOD,,ROADS STORE,NO,,,,
00921,MACHINE TAR SPRAYER,,OTHER ASSETS,MACHINERY AND EQUIPMENT,319,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00922,MACHINE TAR SPRAYER,,OTHER ASSETS,MACHINERY AND EQUIPMENT,319,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00923,CUPBOARD STATIONERY STEEL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00924,STAND FLIP CHART,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00925,STAND FLIP CHART,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00926,STAND FLIP CHART,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00927,TABLE WOOD,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00928,COMPUTER LAPTOP,,OTHER ASSETS,COMPUTER EQUIPMENT,,,,,,,MAGARENG LOCAL MUNICIPALITY,,,,,R0015,,,GOOD,,LENTSOE D C,NO,,,,
00929,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00930,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00931,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00932,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00933,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00934,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00935,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00936,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00937,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00938,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00939,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00940,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00941,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00942,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00943,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00944,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00945,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00946,DESK SINGLE PEDESTAL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TESTING STATION,,,R0048,,,FAIR,,TESTING STATION,NO,,,,
00947,CHAIR WOOD,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,TESTING STATION,,,R0048,,,FAIR,,TESTING STATION,NO,,,,
00948,TABLE SCHOOL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,STORE ROOM PARKS,,,R0054,,,GOOD,,STORE ROOM/PARKS,NO,,,,
00949,DESK DOUBLE PEDESTAL,,OTHER ASSETS,FURNITURE AND OFFICE EQUIPMENT,N/A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,PURIFICATION PLANT,,,R0049,,,GOOD,,PURIFICATION PLANT,NO,,,,
00950,COMPUTER MONITOR FLAT SCREEN,,OTHER ASSETS,COMPUTER EQUIPMENT,783A,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,PURIFICATION PLANT,,,R0049,,,GOOD,,PURIFICATION PLANT,NO,,,,
00951,LAWNMOWER ELECTRIC,,OTHER ASSETS,MACHINERY AND EQUIPMENT,,,,,,,MAGARENG LOCAL MUNICIPALITY,WARRENTON,PURIFICATION PLANT,,,R0049,,,VERY GOOD,,PURIFICATION PLANT,NO,,,,
